nulo,id_opr_cad_pos,id_mvt_cad_pos,id_pgt_cad_pos,dat_pgt,dat_vct_tfm,vlr_pgt_tfm,cod_mdl,cmd
,ed558f25-a8f,a57b6826-196,f1b878ae-146,20/11/19,2019-11-20,3157.5657,D01,E
,5832f502-f05,87670f6f-d7f,e5778847-492,25/07/19,2019-07-12,683.9217,D01,I
,5832f502-f05,8bcf3bf4-2cf,f7703092-6d4,12/04/19,2019-04-12,61615.3362,D01,I
,abbb5a83-7fb,82a90dac-3aa,83e82356-e13,06/06/19,2019-06-06,4610.0184,B05,I
,54c19216-89a,0a3f9ec8-8b8,3f0e17df-671,21/01/19,2019-03-02,3039.2628,B05,I
,262959fc-43d,6be76835-820,0ba4db62-3ab,10/05/19,2019-05-08,1146.2079,D01,E
,262959fc-43d,c6286360-5a0,8399ffb6-80c,08/07/19,2019-07-08,3673.0611,D01,E
,e118eeac-2db,222081ac-93f,e3a5e3fb-ec9,22/03/19,2019-03-31,4891.0347,B05,I
,acca9d7f-026,a553bd71-af2,ddaec54d-602,30/10/19,2019-10-18,2085.0000,D01,E
,aabd4038-3e0,0e5b2255-615,055296d5-ce8,05/03/20,2020-03-05,2.2935,D01,E
,b359f99e-6f6,31751a41-e77,5e1545e4-97e,04/09/19,2019-09-04,2500.3737,B05,I
,5951c46d-a9c,4a82962d-973,91d00a93-0df,05/07/19,2019-07-14,5526.6261,B05,I
,1bf57e94-4d2,b3403a42-d79,2a4ad138-c5c,11/02/19,2019-02-10,1830.1296,D01,I
,682759ea-077,3028bf6b-b8b,583f4770-12f,15/04/19,2019-04-15,292.4838,D01,E
,8d4840ec-db4,17340aeb-79b,2731618a-f0a,19/08/19,2019-08-17,53.8764,D01,E
,17c40668-ee2,9fcef335-720,f4983081-394,11/10/19,2019-10-20,3144.4719,C01,I
,d5865cd5-6d5,780e2578-798,ae656916-e1b,10/10/19,2019-10-10,2757.8712,D01,I
,8bdc7f89-d4e,,c698128b-e44,17/10/19,,1513.5849,C01,I
,1bfa1d21-ef6,b0279a2d-390,5bbc29d3-cae,23/01/19,2019-01-20,1804.0254,C01,I
,361a1eb9-7e4,e900be1f-3e2,89202aaf-f73,08/10/19,2019-10-12,2456.5887,C01,I
,89f72e41-f25,a9bb1942-d7d,364de9dc-bdc,05/12/19,2019-12-05,10990.7856,D01,E
,74353955-d2b,4f34d36d-a2e,ec6bc146-cf2,22/10/19,2019-10-22,3093.6813,B05,I
,fc1311ec-5f7,9b60673e-701,749e7681-99f,21/12/18,2018-12-21,4586.0409,B05,I
,beef6f6b-d66,a4b834d8-cf4,e9e7cbc5-32f,29/07/19,2019-07-27,1952.8527,B05,I
,f5a47e7f-e92,a307ac73-eab,8f5142af-ddb,31/07/19,2019-07-28,994.4616,D01,E
,185093ee-d92,b4a6168a-0c8,569d5fa8-b09,22/10/19,2020-09-13,5476.0440,B05,I
,a81328c1-487,62abf0ba-b49,e1a74f11-955,28/05/19,2023-02-22,2579.9373,B05,I
,a4242380-22b,92e56009-ca0,e5068e1c-8ad,15/10/18,2018-10-15,1508.4558,C01,I
,459bde2f-72c,ccdf250f-e67,576184d8-d89,08/05/19,2019-05-20,51.5412,D01,E
,abc3e7fd-ad7,caa52d7c-0ce,1db59471-4f5,14/11/19,2019-11-18,437.7249,D01,E
,abc3e7fd-ad7,05585db8-77e,ec915c7e-6b9,17/12/19,2019-12-16,500.4000,D01,E
,d4bd170a-519,49fde95d-60a,b1c5fe12-be9,07/12/18,2018-12-10,4333.3389,C01,I
,94f8fe8d-5af,1f407ffc-9a7,09e03987-58d,27/05/19,2019-05-25,44597.6496,D01,I
,a03e2b09-a53,16c4e463-943,94dd4e6c-0a3,12/06/19,2019-06-05,1225.1043,D01,I
,c21bff52-a52,6f88d721-7aa,70a51190-48d,13/03/19,2019-03-13,2240.3325,B05,I
,5d436a21-acc,a642f7a3-24d,3e869f00-095,07/06/19,2019-06-10,2361.8463,C01,I
,ecc44528-84c,b96dc29c-97d,aab013f4-fbc,21/06/19,2019-06-17,187.6500,D01,E
,8da4c8b4-41c,1a6a4283-6d4,e87e029f-929,18/01/19,2019-06-04,3545.5842,B05,I
,47a08639-4db,96b8baf6-576,778eef76-4c5,07/01/19,2019-01-05,4651.5516,B05,I
,5ab0f6ca-82b,971bb703-79a,ef209ec0-784,10/04/19,2019-03-25,2195.1297,D01,E
,5832f502-f05,2fecb261-4a6,5b3795a9-817,12/02/20,2020-02-12,21807.5988,D01,I
,5cb68f17-624,305efaec-6bb,8f403928-9d3,28/12/18,2018-12-28,5318.0010,B05,I
,33ea68d6-7ab,b12bbccf-42c,fc667c00-450,04/11/19,2019-11-10,4094.0226,D01,E
,0dac5188-6a8,ae990098-fd7,58834426-e92,14/05/19,2019-05-31,6581.6778,B05,I
,1a934d59-cc5,098ba623-6f1,7e451d31-72e,29/04/19,2019-03-29,5368.8750,B05,I
,7ce4b91f-04f,87df2f78-4a6,b9025b40-dae,25/06/19,2019-06-25,4482.8334,B05,I
,15a6700a-f60,46c1e7a7-8c7,de3740a0-21d,10/12/19,2019-12-10,1950.3924,D01,E
,0eebbb79-036,e963c4b2-fbd,5085656e-dd5,02/10/19,2019-10-22,2631.6036,C01,I
,f875673b-f5a,890bf5cf-052,83630695-662,24/05/19,2019-05-25,860.4378,D01,E
,024e6168-a85,49c36cf6-66e,34d7380c-094,07/02/20,2020-02-08,3.2109,D01,I
,591883d2-ced,2607f2cf-03c,0c041eab-b6c,10/12/19,2019-12-10,2616.2163,D01,I
,35692fac-12c,ad5b6105-e5b,bf85341f-6eb,24/01/19,2019-01-28,6707.4867,C01,I
,188a4ce8-610,f590b0ce-96b,6fcaa39d-f09,14/02/20,2020-02-05,185.0646,D01,E
,6d4bf6f1-a59,e2584aeb-e82,29022197-045,03/04/19,2019-04-05,2333.2818,C01,I
,173d9754-138,c26f8435-e88,2fd646aa-1d7,21/03/19,2019-03-22,4552.9311,B05,I
,173d9754-138,0bdb86c3-77e,54348929-a5e,22/05/19,2019-05-22,4552.9311,B05,I
,34d21949-fbf,739ebeaa-95e,e7076072-304,15/10/19,2019-10-28,5499.3543,B05,I
,e7f6d5db-c1e,7cc03ecd-b82,5f3d2c5d-de1,10/09/19,2019-09-20,3340.2951,C01,I
,086e8a28-7d0,10bd3e30-5e2,77bac4ba-c7a,10/02/20,2020-02-13,3753.0000,D01,E
,1bf57e94-4d2,ba50de52-9c7,8184ee36-c9f,11/03/19,2019-03-10,1008.0975,D01,E
,17b5edc3-b97,773af7fe-22e,a9441370-aa2,18/02/19,2019-02-20,1787.8041,C01,I
,705c62f9-fe0,c1bf8f5a-afb,39ba43c1-290,03/07/19,2019-07-10,2323.4406,C01,I
,3696d57e-0c4,3ba71928-d05,80f4a8fa-8c9,10/01/20,2020-01-10,1843.9740,D01,E
,52e3d694-35b,21416a1e-e5a,1bc119f4-2fb,01/10/19,2019-10-01,22729.2939,D01,E
,f5e0f551-96a,389815dd-005,5de5b75b-535,04/07/19,2019-07-07,4930.2327,B05,I
,4748c662-83a,03f0cb72-14f,8508da51-cd4,07/01/19,2019-01-10,2835.2247,C01,I
,cae8c093-48c,1745b1c3-9e8,dd32ccbe-670,19/11/18,2018-11-20,2702.4936,C01,I
,ab90820e-b9c,35a299e6-bc1,144b5756-bd6,08/06/19,2019-06-08,195.5730,D01,I
,25aaafd6-184,d9d7c0fa-ef7,bcc0f468-604,28/12/18,2019-10-26,2370.6450,B05,I
,303ffc02-d97,601eea4b-e27,19333b8d-02b,01/03/19,2019-03-01,4290.0126,D01,E
,ee1d5082-65f,6729eae9-4e0,1df002b7-9bb,30/09/19,2019-09-28,2454.2118,B05,I
,e9310c71-a55,a7d63bb3-355,3704e595-fd2,19/11/18,2018-11-16,4104.4476,B05,I
,f43cd1ef-cdf,62044fdc-717,7c6e4387-245,31/10/19,2020-02-25,3272.5326,B05,I
,185762aa-642,2e6c923b-33b,8328ea1e-48d,18/02/19,2019-02-17,5462.8251,B05,I
,609e1e95-75d,24d14cf5-26b,49705a93-208,21/05/19,2019-05-06,417.0000,D01,E
,93aa3d23-8e3,161f9136-780,a61b29b5-7ca,10/01/20,2020-01-10,5347.2327,D01,I
,95ec96ee-613,072d21ac-bb8,9a1e1ca1-fc6,22/07/19,2019-07-29,1479.1407,D01,E
,7b261012-dd0,ed330749-d1b,c6f87a6b-bcc,20/09/19,2019-09-13,1695.8556,D01,E
,3e4570e1-795,e5e43ce6-e74,87b36652-35c,15/05/19,2019-08-19,2047.6785,B05,I
,764a7c79-aeb,b0a26b17-e01,59e5f39b-d19,10/11/19,2019-11-10,38.6559,D01,E
,221c06ef-ded,66831be3-dd1,cb05bfdf-7ce,28/10/19,2019-10-24,8277.4500,D01,E
,6d8aa80a-f17,ac6b25f6-435,6b19d423-e14,07/10/19,2019-10-13,760.2744,D01,E
,c83c0984-032,0200b2d8-b25,35c02028-6a0,15/05/19,2019-05-20,2822.5896,D01,E
,32f6794c-1c5,71933e10-a2d,559eb314-407,16/10/19,2019-10-16,7715.2923,B05,I
,543f540d-56b,26f2bc09-361,2c9e80dd-c83,13/11/18,2018-09-10,3194.0949,C01,I
,2faa5223-1e8,c7079a8e-d63,98b8cb1d-c1c,08/07/19,2019-07-11,3065.5338,D01,E
,c4ccd097-196,cc21ddcd-b38,a38246f4-500,01/02/19,2019-02-11,4020.5472,B05,I
,5ab0f6ca-82b,2e0baad5-f50,614cc56d-503,05/09/19,2019-08-25,2283.6588,D01,E
,5fc62a7b-292,b6553dcc-97a,0e19a87d-bdf,09/10/19,2019-10-09,3247.9713,B05,I
,04a2cbd1-853,0b076918-84c,e2f368c0-e7f,19/03/20,2020-03-16,1792.0992,D01,I
,89855f04-e6f,2dd664b7-d34,c56fe322-ab6,27/05/19,2019-05-17,9654.0087,B05,I
,15007258-fd3,f851b00e-c2d,7f4da94a-037,16/05/19,2019-05-18,2308.5954,D01,E
,b7367223-d37,785b5a65-35a,ac6d1aeb-60f,13/11/19,2019-11-15,11674.4571,D01,I
,2909bc94-3ce,d1037b90-a65,fa71908f-4d8,11/02/20,2020-02-17,926.0319,D01,I
,f316a63c-de5,a08a2171-a63,afc65879-9ab,10/10/19,2019-10-10,69.8058,D01,E
,f3689b02-c34,08497c7b-ced,caecd428-de9,02/05/19,2019-05-01,150.7455,D01,I
,482e6524-895,30b57ece-a2d,ce0694a4-835,29/10/18,2018-09-20,2785.6851,C01,I
,896c4f39-e39,10c5360c-02d,73719d21-75d,28/05/19,2019-04-20,4800.2955,C01,I
,ce580de4-055,20ead3b1-85c,24514b88-1b9,02/05/19,2019-05-04,1257.1299,B05,I
,18f5374c-65a,3c4fd3aa-4d1,2807dc97-d20,09/05/19,2019-05-05,3101.9379,B05,I
,3ec345c3-647,50699ef2-691,fca1141b-465,09/10/19,2019-09-20,5725.0764,C01,I
,b03ac234-3bb,44070f18-9cc,0483785b-686,09/03/20,2020-03-06,1583.9745,D01,E
,213ca9b2-b0a,3e38124e-10c,b6934e54-18f,16/09/19,2019-09-15,2932.9695,C01,I
,d6639aa0-7d7,89548d3f-733,c525ee90-e76,10/09/19,2019-09-10,16019.3469,D01,E
,4a9d8813-523,989567fc-c8e,ef2c4828-c4f,19/08/19,2019-08-19,3120.0774,B05,I
,457eeab4-9b0,,9566196d-4e7,11/10/18,,85163.0760,C01,I
,5258a6a9-430,2230b9bf-e73,fef36ddb-307,11/12/18,2018-12-11,2450.0835,B05,I
,0d08d443-2b5,40b4eb44-e53,a3288b28-d01,04/10/19,2019-10-05,3131.5032,C01,I
,fd83f2e2-01f,5f0f2bfc-e51,3c789233-60b,04/09/19,2019-09-09,1405.4985,D01,E
,79d4e08f-5e2,bf376df3-daa,d67e386b-646,22/10/18,2019-04-05,72.9750,D01,E
,024e6168-a85,54aa6188-fd5,1452fafe-8e0,05/07/19,2019-07-08,3435.1626,D01,E
,024e6168-a85,a787ca82-443,a0749ae0-48c,08/01/20,2020-01-08,439.8516,D01,E
,da540a79-985,154d6008-70c,92272c0f-419,08/08/19,2019-08-10,1771.2909,C01,I
,69db894e-38f,97b5a1de-9c2,ecc34a67-efa,05/09/19,2019-09-12,2197.7568,C01,I
,8742f72d-3c4,4be61c7a-d5e,2215279f-8a8,14/06/19,2019-06-14,219.6339,D01,E
,1a0da221-4d1,8d40d226-0ca,f1ecec05-f3c,20/03/19,2019-03-20,1868.9940,C01,I
,55bb45a3-c8f,16b6a286-028,628b332c-b45,31/10/19,2019-11-05,1845.9756,C01,I
,b0d666cf-638,bd6ddf69-138,05eda901-e89,08/03/19,2019-03-08,192.1536,D01,E
,10223529-a2e,7f63a8f1-575,018dc1a2-fcd,08/10/19,2019-10-11,3168.2409,D01,E
,10223529-a2e,f69b49b3-648,27387330-6d0,08/07/19,2019-07-11,3178.8327,D01,E
,9918d133-551,acc41801-285,0519ef8e-287,10/02/20,2020-02-10,206.4150,D01,I
,07cd4349-8dd,1b28103d-68d,087560ae-acf,19/08/19,2019-08-20,2927.8404,C01,I
,fb66a591-95b,8b8c2425-751,bb0fdeb4-8c9,20/05/19,2019-05-20,1129.8615,D01,E
,6d8aa80a-f17,131d7e2c-1a5,78647fa7-609,08/08/19,2019-08-13,923.1546,D01,E
,3f841da6-a76,fa82b1d9-7e9,4fe1ca8a-4be,03/01/19,2018-12-08,3121.5786,B05,I
,e83d12b3-8d4,65a9309a-c03,40c5b89f-42f,17/07/19,2019-07-15,6020.9379,D01,E
,3293a78d-b31,1e0f78f2-b33,6e9c6a3c-df0,14/03/19,2019-03-15,3761.7153,C01,I
,9bf239f7-a0f,034a78a1-319,5415bf6a-4aa,03/04/19,2019-04-03,4045.0251,B05,I
,854535e5-69b,06cd53f8-a65,334b9c15-ed6,15/07/19,2019-07-13,4565.2743,B05,I
,854535e5-69b,673a5cdc-21a,825a5f3f-84b,11/10/19,2020-04-13,4565.2743,B05,I
,51c1008a-16b,7183238f-b52,6754efb5-cc9,20/12/19,2019-12-20,291.9000,D01,I
,23559bf5-6be,99cfaf26-75e,8e26313a-e28,10/07/19,2019-07-10,4430.7084,D01,I
,523e6670-888,ed8924a2-8b0,771c6f54-f54,29/03/19,2019-04-05,2655.7062,C01,I
,bdea7621-422,94c4c1fb-f7d,ead213f9-a86,13/09/19,2019-11-12,3410.5596,C01,I
,a1f5c4f7-88a,2fdc9dfa-5ee,48eb5e71-2a5,17/10/19,2019-10-21,2845.5246,C01,I
,0141b2e7-434,79c38197-795,5ca4ac50-586,05/02/19,2019-02-05,10912.7649,D01,I
,5649f2af-46f,610098df-ace,b587ddf7-75f,10/05/19,2019-04-28,3341.2542,B05,I
,b307187e-5b1,385667ad-ba0,31858013-e13,01/07/19,2019-07-01,4180.6335,B05,I
,d89866a3-cf6,fe17a89c-d8d,238adf04-82a,16/01/20,2020-01-16,8857.0800,D01,I
,947096c0-4fa,,eb9c33ca-3be,18/03/19,,5163.0021,C01,I
,4f962c8a-8eb,1f6561f6-1ed,c08a0899-c32,16/09/19,2019-09-15,6593.3121,B05,I
,5d133d74-54d,ca5e8649-bc9,665f6271-ebf,17/05/19,2019-05-05,6211.1316,B05,I
,e930a263-818,a5e9fe68-a9c,83217dd9-da6,01/07/19,2019-07-02,1507.7052,B05,I
,013d1980-a33,b4442a15-b2b,dbc1721c-078,10/06/19,2019-06-10,7580.3928,D01,E
,98c74eda-1e2,3040d117-851,42c1c076-e16,04/01/19,2018-12-27,3429.9501,B05,I
,8f4954f0-0c1,d32a93e6-31d,fac39334-ede,11/04/19,2019-04-07,1151.3787,D01,E
,0a9e5083-728,fb17a1de-bee,3a051c4a-3ae,22/10/18,2018-10-20,2896.3152,C01,I
,1e96921d-aff,9acb1271-93b,2b59ad1e-629,08/04/19,2019-03-25,848.0529,D01,E
,f197ea42-1b4,e9a6ef26-412,5544e566-efd,10/01/20,2020-01-10,112.9236,D01,E
,683b6494-eeb,b00b82a6-169,9c56fee0-6d3,04/10/18,2019-01-12,2880.7611,B05,I
,516fed1d-5a0,4e314bf4-885,19c60547-770,10/04/19,2019-04-10,4624.9053,C01,I
,f0cba159-c62,460e2e2c-967,f726e6de-f2d,05/08/19,2019-08-05,156.3750,D01,E
,ac2954ca-08e,2f0fb275-158,86c55eeb-7dd,31/07/19,2019-01-22,3922.4271,B05,I
,086537bf-6da,92c193ec-af2,dbe13040-f5f,10/01/19,2019-01-10,52.1250,D01,I
,77c9be55-906,4949186d-206,e7b3fd7c-cfd,20/02/19,2019-02-20,2993.7264,C01,I
,8552c9f3-6d2,b25412d5-f50,be577dec-84d,13/11/19,2019-11-10,2295.3348,C01,I
,15a6700a-f60,69ccd722-3ce,13cdda39-98e,10/06/19,2019-06-10,2171.9445,D01,E
,2d74f100-ebf,dab34363-d0f,eb95614c-9aa,06/03/19,2019-03-10,309.8310,D01,I
,0e48bf72-42d,c55bfbab-ba9,d2db8791-9ff,05/01/20,2020-01-05,8244.0066,D01,E
,cdc2321c-700,bf5fcdd2-c1c,22b6583e-372,11/10/19,2020-12-29,3309.8541,B05,I
,22161dd2-cac,5305675f-bf5,e66022ac-9e0,09/05/19,2019-03-10,2630.2692,C01,I
,6b30214a-bb5,3cca4c8b-d96,ffd01a29-bfd,12/04/19,2019-04-08,2028.8718,D01,E
,76ea61cf-df6,8529d953-5e2,a995155b-367,23/05/19,2021-11-29,3610.5111,B05,I
,bc8b8327-97f,8d3fb595-34f,d4c9a6d8-a29,01/09/19,2019-09-01,435.9735,D01,I
,db014f1a-424,598786f7-f85,39aaa69d-1bb,13/11/19,2019-11-16,5840.4186,B05,I
,03510b28-339,5f91ea79-a5b,0124915a-52d,10/04/19,2019-04-10,200.1600,D01,E
,24e966dd-48d,c8b7002e-9b3,d4ef6694-2fd,12/01/20,2020-01-12,64.9686,D01,E
,95c65c3a-d46,860586be-b6f,0225d984-c01,01/01/20,2020-01-01,2837.3097,D01,E
,078809d2-feb,ce9248fd-263,53b0cb32-cc2,02/09/19,2019-08-30,7116.2301,B05,I
,001a45eb-7df,0807d735-2de,59bf52f1-50e,05/08/19,2020-10-21,3073.4985,B05,I
,b1231b78-a55,df88dbb0-f7c,888c6db5-bea,15/10/18,2018-10-15,5123.0952,C01,I
,4336c6e1-ace,ad814748-e7e,4f8f49f5-55a,05/11/18,2018-09-10,3085.1745,C01,I
,a074b67f-9c2,77bbf3c8-20b,047a345f-2a1,04/10/19,2019-10-20,2968.5396,C01,I
,60dbbc51-560,ee331fa6-b0e,13d56642-d4c,01/02/19,2019-02-11,1442.8200,D01,I
,1e683c7d-b78,1829ea10-f50,535a0981-bd3,15/11/19,2019-11-15,2522.4330,D01,E
,da48ec25-854,0861e96d-78a,458151ef-68a,04/04/19,2019-04-08,2044.0923,B05,I
,4e74e697-46f,80029162-321,eeb4b686-fe5,05/04/19,2019-04-05,6446.4030,D01,E
,018b4778-b1d,6ea05dbb-53c,2dd1e698-ca3,15/11/19,2019-11-15,2431.2768,D01,E
,ce342104-dd8,2e846e78-46c,4176d5a2-c5e,15/04/19,2019-04-10,3408.6414,C01,I
,43e4db21-efe,2509a69b-832,8e6480f6-ff5,03/02/20,2020-02-03,351.3642,D01,E
,6f9ca517-ef6,15d9d4f8-0cf,2738799f-944,25/02/19,2019-02-23,4285.7175,B05,I
,068f1cd0-7ea,f959ac48-fe8,4be0a6cf-a44,10/05/19,2019-05-15,871.5717,D01,E
,d9c793bc-80a,1b93bc72-726,e0ff52a1-9f4,05/08/19,2019-08-02,570.3309,D01,E
,2909bc94-3ce,e813ffb7-3fd,d66b453c-70f,08/07/19,2019-07-16,2589.5700,D01,E
,425990d1-c3c,d8476b9c-31c,2a9694e1-9e7,15/12/19,2019-12-15,41.2413,D01,E
,8ad1a938-3ed,776ce997-d80,7e476f9d-62e,05/11/19,2019-11-05,5859.6006,D01,E
,4ceee7c2-afd,e186ea88-ee4,d7a304ed-9f3,11/11/19,2019-11-20,3060.2796,B05,I
,e348820a-d4c,10b49dea-2ce,0ccd18bd-02c,06/05/19,2019-05-05,62.5500,D01,E
,39400221-389,3192e509-822,ef8cc1ed-ff7,25/08/19,2019-08-25,72.9750,D01,E
,d05f356a-89e,fe3feeb2-e56,fcc667c2-5f1,12/08/19,2019-08-10,2062.3986,C01,I
,41084166-a77,e6d2e2fb-3f3,d4acc4c2-76f,15/10/19,2019-10-15,1257.1716,C01,I
,6b30214a-bb5,08a8ef20-bcc,f8d30100-225,12/07/19,2019-07-08,2420.3514,D01,E
,9bfebf79-3b1,1daced0d-db9,34d9e76c-202,10/12/19,2019-12-10,2093.8821,D01,E
,247a02a6-cb4,931fb24f-641,f421ca81-919,10/09/19,2019-09-10,62.5500,D01,E
,7e877133-fa3,9dfda133-215,5c0109bb-6ea,19/03/20,2020-03-25,242.5689,D01,E
,7e877133-fa3,e0cb5bc5-d81,ef67a2fe-c66,24/12/19,2019-12-26,509.3655,D01,E
,87fe517c-eff,7931459d-ee0,26b14d18-7bb,25/02/19,2019-02-23,5726.2440,B05,I
,f5a47e7f-e92,7db78219-100,b0b2cc17-0fa,26/02/19,2019-02-28,295.9866,D01,E
,f4be81e6-f70,6927c850-b12,67a53e2b-7bb,12/11/19,2019-11-20,21.8925,D01,E
,f4be81e6-f70,6147d593-7ad,9b809919-a75,10/10/19,2019-10-20,218.2995,D01,E
,1cc32441-c46,55dd403e-c81,94c28046-049,21/10/19,2019-10-21,10311.9096,D01,E
,cbb84efa-75e,e722b7a4-5a2,0e5aa9a7-150,05/06/19,2019-06-05,7680.0558,B05,I
,fbdefc3a-5d2,6cc61c26-875,52143849-941,04/06/19,2019-06-05,2754.8688,B05,I
,4ef38074-8f7,a0cca754-340,bdea12cd-bcf,04/01/19,2019-01-20,2214.7287,C01,I
,2fd9313d-d1f,200cbb61-34a,fb8ad37c-347,06/06/19,2019-06-10,2836.8927,D01,E
,b0af29c2-573,1485b9f3-160,6ee99a1e-19e,22/01/20,2020-01-20,2689.6500,D01,E
,9453be0a-703,e4374c52-31a,5e0db2ed-d28,22/03/19,2019-03-22,3614.5560,B05,I
,a8977158-83e,60647ff1-03a,bcbea720-67c,09/10/19,2020-06-29,3140.2185,B05,I
,a21fae29-954,04ab74f9-b30,c08167ba-b92,11/10/19,2019-10-05,2419.7676,C01,I
,280de180-baf,e0469c8d-f38,85be39c5-d15,10/06/19,2019-06-10,11054.6283,D01,E
,e83d12b3-8d4,2e5f4b5c-7be,20175a47-5c0,15/08/19,2019-08-15,6351.7440,D01,E
,11b85d1a-3c7,a5e33642-e16,6d6ad29a-9c7,15/10/19,2019-10-15,5112.4200,D01,E
,ebb3b76d-db4,07213a64-b86,3385f252-4fb,05/09/19,2019-09-05,62.5500,D01,E
,ebb3b76d-db4,a5aee82c-c7f,9650a3d5-0f8,05/06/19,2019-06-05,62.5500,D01,E
,4acf7676-059,9bf8e123-a41,d5ae13c6-87a,04/10/19,2019-09-10,6726.0432,C01,I
,7c4363de-1a1,a36f2f35-a6d,af894cfb-4cf,13/03/19,2019-03-13,3526.1937,B05,I
,c4580113-739,aaee194f-ac9,9384fddd-c38,07/01/19,2019-01-05,4730.6982,B05,I
,d1f3ff35-576,b9345eb1-86e,e7cb2cf1-2f8,08/03/19,2019-03-10,2839.8951,C01,I
,574d6458-354,750755d0-8fc,31b2c65b-99d,15/04/19,2019-04-15,366.0426,D01,E
,f84bdaa0-2b6,9b1be63a-76f,27643588-9df,26/07/19,2021-02-25,1337.4024,B05,I
,bd93bbc4-c65,44c0ae5c-317,187ef3bc-525,16/11/18,2018-11-20,2314.0998,C01,I
,4c319c0f-2af,48579810-5d0,872e58f2-0df,19/08/19,2019-08-11,6611.0346,D01,E
,6392e106-b9c,2200e380-e81,4c86958e-8e2,07/05/19,2019-06-13,5280.3876,B05,I
,286a45b3-43d,4601115d-05d,6439e919-5be,19/08/19,2019-08-17,3385.9983,B05,I
,7b4fa8f6-8ea,6f62ed1a-c7f,c27f3e23-fa5,11/02/19,2019-02-10,3370.9446,B05,I
,f482c7ac-6f0,8f7b0bf0-542,b0fd3fca-6f3,11/11/19,2020-10-19,2569.7625,B05,I
,8da4c8b4-41c,b11cd7c7-d45,52acfb2c-b96,18/01/19,2019-02-04,3545.5842,B05,I
,496c2f60-1c2,c64a0b51-39e,9f3b6433-725,18/10/16,2019-07-16,2404.0467,B05,I
,2cbe4283-687,6d2125d3-1e0,3510e2f9-da0,01/03/19,2019-03-20,4457.7300,C01,I
,7549f92c-eb0,236a3b30-0d1,4d1b6f81-4dc,08/02/19,2019-01-23,4630.4097,B05,I
,a5b9ed8b-288,575023a2-481,7ba91e81-57d,05/02/19,2019-02-05,1634.4315,D01,E
,32f6794c-1c5,dbf445bb-212,65a3abd3-fa1,16/07/19,2019-07-16,7715.2923,B05,I
,c4ccd097-196,a752f011-851,8611e4fc-221,13/03/19,2021-02-11,4020.5472,B05,I
,dc058c1d-203,f73f8a99-841,e560200c-4dd,15/11/19,2019-11-15,1979.3322,D01,E
,59854e75-f74,519b5c58-7b5,6b6d77f4-c5b,15/12/19,2019-12-15,1036.4535,D01,E
,7f0c3fd7-9af,78f8bc79-ee0,94661cdf-a0e,04/04/19,2019-04-07,3300.9303,B05,I
,dc058c1d-203,f580a225-ef8,ff4e0e8f-f46,15/10/19,2019-10-15,1072.4823,D01,E
,98664d85-1c5,74b47cf5-ebf,31829a12-ca3,21/06/19,2019-06-20,2355.6747,C01,I
,2bc02d41-36d,bd72bf9f-9d2,51addb9a-3eb,16/03/20,2020-03-16,7718.4615,D01,E
,2bc02d41-36d,330d991a-c53,8e75dbe0-703,15/07/19,2019-07-16,1874.1648,D01,E
,f4be81e6-f70,85d3d9c5-483,4bab33e1-fe7,13/05/19,2019-05-20,147.5346,D01,E
,d10a7338-aee,9e49815b-578,97f9e4de-40a,07/12/18,2018-12-05,1073.4831,C01,I
,3ca5867e-e5f,61b19508-101,effed4c1-fc2,12/06/19,2019-06-15,2092.0890,D01,E
,a62ed56f-a58,7e86ee19-aad,9f5d8c01-abf,08/07/19,2019-07-15,2563.6743,D01,E
,77c9be55-906,804214aa-e78,cc2b9939-878,22/10/18,2018-10-20,3029.3799,C01,I
,e02dafba-534,4f97f306-3ae,a89fafdc-520,19/09/19,2020-04-19,2629.7271,B05,I
,1f12cd1f-472,c516e228-5b7,f140b192-7da,10/07/19,2019-07-10,72.9750,D01,E
,cae8c093-48c,f086249a-c37,e062266f-e8d,18/06/19,2019-06-20,2825.7588,C01,I
,7d20a683-cb2,00d865ad-693,38796711-a69,18/02/19,2019-02-20,1728.6318,C01,I
,b1231b78-a55,667a0218-4cd,c4d4ebe0-b42,15/01/19,2019-01-15,4975.5189,C01,I
,a3e1dca7-1e5,6e22a51c-a42,18dade61-326,07/01/20,2020-01-07,1102.5897,D01,E
,dc058c1d-203,a0221f5b-daf,e679feae-a9e,15/06/19,2019-06-15,716.0724,D01,E
,9a307823-1c0,2940b4c0-879,06ffeb7f-a98,22/03/19,2019-03-20,2722.5096,C01,I
,34409426-3eb,0c4c8dcc-931,505999c3-098,19/09/19,2019-11-20,2123.4474,B05,I
,ae5e241d-7f4,d47b0cc1-ef9,5f3ec2b4-225,19/07/19,2019-07-20,1843.8489,C01,I
,ecffc017-7de,1af73f12-beb,70bdd631-c6b,10/06/19,2019-06-10,43.7850,D01,E
,cdf0c173-d17,d52d7740-44d,c62315c7-5aa,07/12/18,2018-12-10,4160.2005,B05,I
,9f6fc29b-f70,e5f83cfc-7bd,f96d15df-d75,07/11/19,2019-11-10,2377.4838,C01,I
,98664d85-1c5,c94ed5e9-ec7,27e4e70c-9ee,20/05/19,2019-05-20,2442.1605,C01,I
,1d1defbc-5f9,148b4d97-ead,8cb3dcb4-6c0,22/02/19,2019-02-26,1869.2442,C01,I
